n,l,energy,pde_loss,norm_loss,ortho_loss
2,0,-0.93303346633911132812,0.00319581595249474049,0.32307398319244384766,0.42826813459396362305
2,0,-0.93393224477767944336,0.00309143122285604477,0.32418751716613769531,0.42749607563018798828
2,0,-0.93478298187255859375,0.00299301627092063427,0.32503142952919006348,0.42694815993309020996
2,0,-0.93558639287948608398,0.00290040648542344570,0.32560113072395324707,0.42662769556045532227
2,0,-0.93634384870529174805,0.00281338742934167385,0.32589668035507202148,0.42653489112854003906
2,0,-0.93705719709396362305,0.00273169507272541523,0.32592329382896423340,0.42666560411453247070
2,0,-0.93772828578948974609,0.00265503232367336750,0.32568985223770141602,0.42701303958892822266
2,0,-0.93835932016372680664,0.00258307275362312794,0.32520902156829833984,0.42756685614585876465
2,0,-0.93895292282104492188,0.00251546897925436497,0.32449710369110107422,0.42831432819366455078
2,0,-0.93951177597045898438,0.00245186570100486279,0.32357272505760192871,0.42924064397811889648
2,0,-0.94003802537918090820,0.00239190040156245232,0.32245618104934692383,0.43032938241958618164
2,0,-0.94053441286087036133,0.00233521102927625179,0.32117009162902832031,0.43156230449676513672
2,0,-0.94100362062454223633,0.00228143436834216118,0.31973835825920104980,0.43292006850242614746
2,0,-0.94144803285598754883,0.00223022443242371082,0.31818518042564392090,0.43438264727592468262
2,0,-0.94186991453170776367,0.00218124571256339550,0.31653526425361633301,0.43592959642410278320
2,0,-0.94227147102355957031,0.00213417923077940941,0.31481280922889709473,0.43754065036773681641
2,0,-0.94265466928482055664,0.00208872393704950809,0.31304216384887695312,0.43919515609741210938
2,0,-0.94302147626876831055,0.00204460555687546730,0.31124603748321533203,0.44087371230125427246
2,0,-0.94337350130081176758,0.00200157309882342815,0.30944639444351196289,0.44255715608596801758
2,0,-0.94371223449707031250,0.00195940397679805756,0.30766329169273376465,0.44422793388366699219
2,0,-0.94403898715972900391,0.00191789562813937664,0.30591538548469543457,0.44586920738220214844
2,0,-0.94435471296310424805,0.00187688693404197693,0.30421888828277587891,0.44746631383895874023
2,0,-0.94466018676757812500,0.00183623831253498793,0.30258819460868835449,0.44900611042976379395
2,0,-0.94495630264282226562,0.00179584010038524866,0.30103543400764465332,0.45047724246978759766
2,0,-0.94524317979812622070,0.00175561453215777874,0.29956990480422973633,0.45187041163444519043
2,0,-0.94552165269851684570,0.00171550922095775604,0.29819905757904052734,0.45317876338958740234
2,0,-0.94579172134399414062,0.00167549564503133297,0.29692807793617248535,0.45439681410789489746
2,0,-0.94605308771133422852,0.00163557287305593491,0.29575935006141662598,0.45552131533622741699
2,0,-0.94630599021911621094,0.00159575941506773233,0.29469352960586547852,0.45655173063278198242
2,0,-0.94655030965805053711,0.00155609205830842257,0.29372909665107727051,0.45748826861381530762
2,0,-0.94678568840026855469,0.00151662656571716070,0.29286259412765502930,0.45833382010459899902
2,0,-0.94701182842254638672,0.00147742521949112415,0.29208913445472717285,0.45909234881401062012
2,0,-0.94722831249237060547,0.00143856473732739687,0.29140236973762512207,0.45976930856704711914
2,0,-0.94743514060974121094,0.00140012626070529222,0.29079470038414001465,0.46037146449089050293
2,0,-0.94763165712356567383,0.00136219069827347994,0.29025784134864807129,0.46090579032897949219
2,0,-0.94781774282455444336,0.00132484780624508858,0.28978234529495239258,0.46138113737106323242
2,0,-0.94799309968948364258,0.00128817628137767315,0.28935882449150085449,0.46180576086044311523
2,0,-0.94815784692764282227,0.00125225621741265059,0.28897765278816223145,0.46218854188919067383
2,0,-0.94831150770187377930,0.00121715886052697897,0.28862902522087097168,0.46253880858421325684
2,0,-0.94845408201217651367,0.00118294742424041033,0.28830358386039733887,0.46286469697952270508
